subject_code,course_number,title_name,credits,contact_hours,cross_listed,dual_listed,repeatable,prerequisites,description,typically_offered,source_url
UXD,2500,Introduction to User Experience (UX) Design,3.,Lecture 3.,,,,,"This course introduces the fundamental principles of user experience (UX) design, focusing on usability, user research, and interaction design. Students will learn to analyze user needs, create wireframes and prototypes, and conduct usability testing to refine digital experiences. By integrating UX methodologies, this course provides a strong foundation for applying user-centered design principles across various interactive systems.",Fall,https://catalog.iastate.edu/azcourses/uxd/
UXD,3400,Introduction to Prototyping Methods and User Evaluation,3.,Studio 6.,,,,UXD 2500,"This course explores methodologies in prototyping and user testing in user experience design. Students will learn and practice on user-centric design methods, test-driven approach, prototyping tools from Ideation to High-fidelity design and documentation. The course emphasizes iterative and collaborative design practices, equipping students with the skills that are needed as a UI/UX designer.",Spring,https://catalog.iastate.edu/azcourses/uxd/
UXD,4400,UX Design Research and Emerging Technologies,3.,Studio 6.,,,,UXD 3400,"This cumulative design studio focuses on the multifaceted discipline of User Experience Design (UXD). Throughout the semester, students will navigate a comprehensive curriculum that combines theoretical knowledge with hands-on application, fostering a deep understanding of UX terminology, research methodologies, and prototyping techniques.",Fall,https://catalog.iastate.edu/azcourses/uxd/
