subject_code,course_number,title_name,credits,contact_hours,cross_listed,dual_listed,repeatable,prerequisites,description,typically_offered,source_url
EEB,5110,Conceptual Foundations in Ecology and Evolutionary Biology,4.,,,,,Graduate Standing or Permission of Instructor,"Introduction to key figures and ideas that have shaped the development of ecology and evolutionary biology. Covers major developments in ecology and evolutionary biology at five levels of biological organization: Genome, Organism, Population, Community, and Ecosystem. Impacts of these developments on current approaches to investigation and argument formulation. Effects of technological advances on the direction of scientific investigations. Introduction to analytical skills important for critical thinking in ecology and evolutionary biology and the impact of accepted lines of scientific reasoning on the objectives and conduct of research, such as explanation and prediction, design of studies as experimentation, and structured or unstructured observation.",Fall,https://catalog.iastate.edu/azcourses/eeb/
EEB,5900,Special Topics,1-3.,,,,True,Instructor Permission for Course,For students wishing to conduct in-depth study of a particular topic in ecology and evolutionary biology.,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/eeb/
EEB,6980,Seminar,1.,Lecture 1.,,,True,,Reports and discussion of recent research and literature.,"Fall, Spring",https://catalog.iastate.edu/azcourses/eeb/
EEB,6990,Research,1-30.,,,,True,Department Permission for Course,Thesis and dissertation research.,"Fall, Spring, Summer",https://catalog.iastate.edu/azcourses/eeb/
