subject_code,course_number,title_name,credits,contact_hours,cross_listed,dual_listed,repeatable,prerequisites,description,typically_offered,source_url
ARTED,2090,Methods of Teaching in and Through Art,2.,Studio 4.,,,,Sophomore classification,"Methods of teaching in and through visual art are experienced and applied in this course. Art-centered and interdisciplinary art education methods for K-8 teaching are designed to develop creativity, authentic expression, collaboration, aesthetic sensitivity and pluralistic, global perspectives.","Fall, Spring",https://catalog.iastate.edu/azcourses/arted/
ARTED,2110,Introduction to Art Education,3.,Studio 6.,,,,Sophomore classification,"Teaching methods for K-12 art education. Hands-on discipline-specific and integrated art activities are experienced and designed; emphasis is on creativity, artistic and human diversity, community building, and development of thinking skills in holistic, pluralistic art education.","Fall, Spring",https://catalog.iastate.edu/azcourses/arted/
ARTED,4900,Independent Study,1-30.,,,,,Instructor Permission for Course,,Fall,https://catalog.iastate.edu/azcourses/arted/
